date, leftPanel, pair, rightPanel
20/01/2020, 247, 31,227
21/01/2020, 490, 38,369
22/01/2020, 340, 77,115
23/01/2020, 238, 30,127
24/01/2020, 147, 25,230
27/01/2020, 139, 36,349
28/01/2020, 677, 05,447
29/01/2020, 169, 62,480
30/01/2020, 579, 15,799
31/01/2020, 167, 49,270
03/02/2020, 279, 80,370
04/02/2020, 359, 76,169
05/02/2020, 130, 43,346
06/02/2020, 380, 12,499
07/02/2020, 456, 53,256
10/02/2020, 236, 15,348
11/02/2020, 225, 92,679
12/02/2020, 490, 37,115
13/02/2020, 157, 39,559
14/02/2020, 580, 32,390
17/02/2020, 567, 81,137
18/02/2020, 699, 43,337
19/02/2020, 350, 84,158
20/02/2020, 369, 84,347
21/02/2020, 250, 74,789
24/02/2020, 590, 45,780
25/02/2020, 344, 12,679
26/02/2020, 579, 18,189
27/02/2020, 149, 40,668
28/02/2020, 200, 24,257
02/03/2020, 248, 40,190
03/03/2020, 368, 72,679
04/03/2020, 344, 17,700
05/03/2020, 338, 46,466
06/03/2020, 124, 70,190
09/03/2020, ***, **,***
10/03/2020, ***, **,***
11/03/2020, 449, 71,380
12/03/2020, 367, 66,178
13/03/2020, 278, 70,389
16/03/2020, 139, 30,578
17/03/2020, 670, 31,560
18/03/2020, 148, 39,126
19/03/2020, 577, 98,189
20/03/2020, 146, 11,335
11/05/2020, 236, 13,148
12/05/2020, 358, 61,380
13/05/2020, 130, 44,356
14/05/2020, 390, 21,128
15/05/2020, 450, 93,238
18/05/2020, 136, 05,780
19/05/2020, 235, 03,788
20/05/2020, 249, 55,456
21/05/2020, 147, 29,234
22/05/2020, 246, 26,466
25/05/2020, 267, 54,112
26/05/2020, 458, 75,230
27/05/2020, 140, 51,119
28/05/2020, 490, 37,467
29/05/2020, 128, 17,340
01/06/2020, 600, 65,267
02/06/2020, 479, 05,140
03/06/2020, 134, 89,126
04/06/2020, 240, 69,379
05/06/2020, 445, 32,390
08/06/2020, 660, 28,350
09/06/2020, 349, 66,150
10/06/2020, 159, 29,234
11/06/2020, 270, 99,144
12/06/2020, 260, 84,347
15/06/2020, 388, 96,114
16/06/2020, 120, 30,136
17/06/2020, 158, 40,578
18/06/2020, 117, 99,469
19/06/2020, 224, 81,470
22/06/2020, 148, 30,280
23/06/2020, 477, 82,228
24/06/2020, 167, 41,236
25/06/2020, 169, 62,147
26/06/2020, 699, 44,248
29/06/2020, 167, 46,349
30/06/2020, 120, 37,269
01/07/2020, 349, 64,257
02/07/2020, 590, 47,566
03/07/2020, 150, 60,578
06/07/2020, 456, 55,889
07/07/2020, 589, 24,590
08/07/2020, 588, 16,114
09/07/2020, 238, 30,460
10/07/2020, 125, 88,369
13/07/2020, 118, 04,590
14/07/2020, 280, 02,147
15/07/2020, 269, 74,680
16/07/2020, 268, 61,290
17/07/2020, 240, 67,890
20/07/2020, 470, 17,278
21/07/2020, 248, 43,157
22/07/2020, 370, 01,236
23/07/2020, 226, 01,380
24/07/2020, 248, 58,378
27/07/2020, 238, 35,456
28/07/2020, 580, 39,135
29/07/2020, 690, 58,477
30/07/2020, 489, 18,260
31/07/2020, 259, 62,147
03/08/2020, 690, 52,237
04/08/2020, 138, 23,166
05/08/2020, 469, 90,118
06/08/2020, 770, 46,556
07/08/2020, 347, 41,470
10/08/2020, 456, 57,269
11/08/2020, 668, 07,269
12/08/2020, 448, 65,889
13/08/2020, 150, 62,138
14/08/2020, 490, 32,345
17/08/2020, 390, 25,140
18/08/2020, 249, 59,478
19/08/2020, 145, 02,688
20/08/2020, 260, 85,168
21/08/2020, 125, 87,269
24/08/2020, 128, 81,100
25/08/2020, 466, 66,259
26/08/2020, 128, 19,234
27/08/2020, 478, 97,250
28/08/2020, 144, 93,157
31/08/2020, 378, 82,345
01/09/2020, 248, 42,480
02/09/2020, 127, 00,145
03/09/2020, 380, 16,178
04/09/2020, 148, 33,247
07/09/2020, 257, 49,667
08/09/2020, 678, 18,233
09/09/2020, 457, 65,140
10/09/2020, 125, 86,7790
11/09/2020, 250, 70,479
14/09/2020, 157, 38,459
15/09/2020, 578, 00,668
16/09/2020, 138, 26,349
17/09/2020, 189, 89,379
18/09/2020, 680, 44,257
21/09/2020, 259, 67,458
22/09/2020, 224, 88,260
23/09/2020, 400, 49,568
24/09/2020, 499, 27,359
25/09/2020, 349, 67,368
28/09/2020, 147, 21,137
29/09/2020, 360, 97,467
30/09/2020, 680, 47,359
01/10/2020, 149, 43,599
02/10/2020, 114, 67,233
05/10/2020, 124, 70,334
06/10/2020, 589, 20,479
07/10/2020, 247, 39,270
08/10/2020, 267, 50,145
09/10/2020, 126, 95,249
12/10/2020, 388, 93,148
13/10/2020, 469, 97,458
14/10/2020, 247, 31,669
15/10/2020, 578, 03,229
16/10/2020, 269, 74,338
19/10/2020, 368, 76,358
20/10/2020, 360, 90,569
21/10/2020, 770, 42,237
22/10/2020, 339, 52,499
23/10/2020, 790, 61,245
26/11/2020, 390, 29,199
27/11/2020, 257, 45,140
28/11/2020, 489, 16,114
29/11/2020, 145, 03,670
30/11/2020, 155, 10,460
02/11/2020, 699, 43,445
03/11/2020, 489, 16,466
04/11/2020, 128, 18,459
05/11/2020, 480, 25,267
06/11/2020, 235, 08,369
09/11/2020, ***, **,***
10/11/2020, ***, **,***
11/11/2020, ***, **,***
12/11/2020, ***, **,***
13/11/2020, ***, **,***
16/11/2020, ***, **,***
17/11/2020, ***, **,***
18/11/2020, ***, **,***
19/11/2020, ***, **,***
20/11/2020, ***, **,***
23/11/2020, 678, 13,256
24/11/2020, 570, 21,100
25/11/2020, 234, 94,680
26/11/2020, 570, 23,120
27/11/2020, 245, 10,370
30/11/2020, 690, 56,150
01/12/2020, 137, 15,690
02/12/2020, 688, 28,260
03/12/2020, 367, 65,249
04/12/2020, 246, 25,177
07/11/2020, 360, 91,155
08/11/2020, 120, 39,234
09/11/2020, 247, 39,289
10/11/2020, 360, 97,250
11/11/2020, 158, 49,126
14/12/2020, 478, 97,160
15/12/2020, 157, 37,124
16/12/2020, 238, 39,478
17/12/2020, 490, 31,128
18/12/2020, 780, 57,467
20/12/2020, 580, 36,600
21/12/2020, 340, 74,590
22/12/2020, 799, 55,113
23/12/2020, 334, 03,166
24/12/2020, 348, 51,128
28/12/2020, 160, 78,125
29/12/2020, 446, 41,245
30/12/2020, 114, 63,157
31/12/2020, 579, 19,469
01/01/2021, 489, 18,279
04/01/2020, 269, 73,670
05/01/2020, 660, 20,127
06/01/2020, 290, 16,240
07/01/2020, 579, 13,355
08/01/2020, 149, 48,378
11/01/2021, 167, 48,125
12/01/2021, 147, 20,488
13/01/2021, 234, 99,589
14/01/2021, 455, 47,133
15/01/2021, 259, 60,235
18/01/2021, 460, 08,459
19/01/2021, 190, 08,567
20/01/2021, 127, 01,380
21/01/2021, 137, 19,450
22/01/2021, 256, 39,289
25/01/2021, 147, 20,136
26/01/2021, ***, **,***
27/01/2021, 188, 70,460
28/01/2021, 339, 59,388
29/01/2021, 147, 24,257
01/02/2021, 228, 23,247
02/02/2021, 566, 76,268
03/02/2021, 580, 37,124
04/02/2021, 258, 55,456
05/02/2021, 140, 55,168
08/02/2021, 790, 69,379
09/02/2021, 470, 19,667
10/02/2021, 178, 60,235
11/02/2021, 129, 98,350
12/02/2021, 150, 69,450
15/02/2021, 468, 88,279
16/02/2021, 380, 12,570
17/02/2021, 200, 20,280
18/02/2021, 249, 55,357
19/02/2021, 267, 53,238
22/02/2021, 336, 29,117
23/02/2021, 350, 80,190
24/02/2021, 579, 18,118
25/02/2021, 470, 11,137
26/02/2021, 250, 76,240
01/03/2021, 480, 29,126
02/03/2021, 178, 63,157
03/03/2021, 188, 74,400
04/03/2021, 780, 54,699
05/03/2021, 260, 87,223
08/03/2021, 680, 49,379
09/03/2021, 489, 11,399
10/03/2021, 156, 22,589
11/03/2021, 479, 07,458
12/03/2021, 450, 99,469
15/03/2021, 349, 60,226
16/03/2021, 334, 11,380
17/03/2021, 128, 13,300
18/03/2021, 267, 59,568
19/03/2021, 258, 53,247
22/03/2021, 690, 53,670
23/03/2021, 256, 36,448
24/03/2021, 180, 96,178
25/03/2021, 256, 39,469
26/03/2021, 345, 28,288
29/03/2021, ***, **,***
30/03/2021, 240, 65,339
31/03/2021, 378, 80,668
01/04/2021, 570, 26,600
02/04/2021, 379, 93,580
05/04/2021, 990, 81,137
06/04/2021, 268, 62,147
07/04/2021, 125, 88,260
08/04/2021, 122, 59,450
09/04/2021, 690, 51,470
12/04/2021, 478, 93,148
13/04/2021, 347, 42,138
14/04/2021, 338, 40,136
15/04/2021, 160, 72,480
16/04/2021, 136, 01,344
19/04/2021, 378, 87,160
20/04/2021, 400, 41,290
21/04/2021, 390, 23,247
22/04/2021, 579, 13,247
23/04/2021, 145, 00,127
26/04/2021, 355, 30,190
27/04/2021, 378, 87,250
28/04/2021, 399, 18,459
29/04/2021, 346, 37,700
30/04/2021, 140, 52,589
03/05/2021, 189, 86,600
04/05/2021, 167, 41,245
05/05/2021, 590, 43,490
06/05/2021, 246, 27,566
07/05/2021, 357, 59,270
10/05/2021, 239, 45,177
11/05/2021, 589, 24,239
12/05/2021, 889, 56,349
13/05/2021, 466, 60,136
14/05/2021, 159, 54,167
17/05/2021, 788, 33,238
18/05/2021, 268, 68,800
19/05/2021, 778, 27,359
20/05/2021, 480, 28,170
21/05/2021, 580, 38,459
24/05/2021, 170, 80,578
25/05/2021, 119, 15,249
26/05/2021, 459, 87,160
27/05/2021, 237, 25,690
28/05/2021, 290, 16,790
31/05/2021, 559, 92,147
01/06/2021, 279, 89,478
02/06/2021, 270, 98,459
03/06/2021, 578, 00,280
04/06/2021, 270, 92,390
07/06/2021, 148, 32,480
08/06/2021, 112, 46,114
09/06/2021, 140, 59,577
10/06/2021, 478, 95,889
11/06/2021, 189, 83,157
14/06/2021, 349, 62,345
15/06/2021, 459, 84,789
16/06/2021, 300, 31,128
17/06/2021, 580, 37,890
18/06/2021, 667, 90,389
21/06/2021, 389, 02,345
22/06/2021, 248, 44,347
23/06/2021, 358, 66,259
24/06/2021, 149, 44,239
25/06/2021, 146, 18,279
28/06/2021, 367, 67,160
29/06/2021, 190, 00,479
30/06/2021, 113, 50,190
01/07/2021, 380, 10,299
02/07/2021, 168, 54,699
05/07/2021, 358, 68,369
06/07/2021, 235, 04,158
07/07/2021, 233, 81,128
08/07/2021, 157, 32,156
09/07/2021, 357, 57,133
12/07/2021, 130, 44,158
13/07/2021, 157, 30,460
14/07/2021, 377, 76,114
15/07/2021, 600, 66,790
16/07/2021, 670, 37,188
19/07/2021, 240, 67,278
20/07/2021, 157, 31,128
21/07/2021, 150, 60,136
22/07/2021, 370, 02,390
23/07/2021, 359, 73,139
26/07/2021, 248, 48,378
27/07/2021, 180, 98,378
28/07/2021, 334, 08,477
29/07/2021, 167, 41,128
30/07/2021, 388, 95,447
02/08/2021, 140, 51,146
03/08/2021, 100, 12,237
04/08/2021, 370, 06,349
05/08/2021, 567, 81,777
06/08/2021, 589, 26,367
09/08/2021, 456, 54,680
10/08/2021, 189, 82,200
11/08/2021, 344, 14,167
12/08/2021, 235, 03,256
13/08/2021, 345, 29,270
16/08/2021, 267, 51,137
17/08/2021, 578, 04,455
18/08/2021, 180, 92,345
19/08/2021, 279, 85,500
20/08/2021, 340, 79,234
23/08/2021, 160, 73,490
24/08/2021, 660, 22,336
25/08/2021, 227, 15,168
26/08/2021, 780, 53,148
27/08/2021, 334, 00,578
30/08/2021, 138, 20,280
31/08/2021, 368, 78,189
01/09/2021, 160, 78,233
02/09/2021, 467, 78,279
03/09/2021, 369, 84,130
06/09/2021, 250, 79,469
07/09/2021, 489, 18,567
08/09/2021, 340, 70,479
09/09/2021, 570, 22,147
10/09/2021, 259, 65,168
13/09/2021, 348, 54,356
14/09/2021, 238, 39,126
15/09/2021, 560, 14,789
16/09/2021, 330, 63,490
17/09/2021, 567, 80,479
20/09/2021, 779, 39,117
21/09/2021, 560, 13,238
22/09/2021, 477, 81,470
23/09/2021, 890, 72,110
24/09/2021, 270, 92,688
27/09/2021, 249, 50,145
28/09/2021, 230, 53,256
29/09/2021, 557, 72,345
30/09/2021, 580, 38,567
01/10/2021, 378, 80,118
04/10/2021, 459, 87,188
05/10/2021, 380, 10,677
06/10/2021, 160, 71,489
07/10/2021, 223, 73,166
08/10/2021, 124, 76,790
11/10/2021, 466, 60,370
12/10/2021, 346, 31,335
13/10/2021, 235, 01,245
14/10/2021, 489, 13,238
15/10/2021, 590, 45,780
18/10/2021, 780, 59,117
19/10/2021, 249, 53,355
20/10/2021, 477, 83,148
21/10/2021, 268, 64,248
22/10/2021, 249, 52,129
25/10/2021, 480, 29,388
26/10/2021, 244, 00,370
27/10/2021, 360, 91,227
28/10/2021, 220, 41,560
29/10/2021, 667, 94,167
01/11/2021, ***, **,***
02/11/2021, ***, **,***
03/11/2021, ***, **,***
04/11/2021, ***, **,***
05/11/2021, ***, **,***
08/11/2021, ***, **,***
09/11/2021, 127, 08,800
10/11/2021, 468, 88,116
11/11/2021, 578, 09,469
12/11/2021, 568, 97,133
15/11/2021, 178, 60,578
16/11/2021, 120, 38,189
17/11/2021, 340, 74,680
18/11/2021, 180, 97,566
19/11/2021, 339, 50,280
22/11/2021, 239, 48,260
23/11/2021, 246, 29,469
24/11/2021, 390, 28,369
25/11/2021, 446, 48,477
26/11/2021, 268, 67,449
29/11/2021, 130, 41,236
30/11/2021, 340, 79,360
01/12/2021, 570, 23,788
02/12/2021, 458, 79,289
03/12/2021, 560, 10,578
06/12/2021, 123, 68,567
07/12/2021, 256, 32,345
08/12/2021, 568, 95,267
09/12/2021, 700, 76,178
10/12/2021, 290, 13,445
13/12/2021, 557, 75,799
14/12/2021, 348, 57,278
15/12/2021, 256, 39,289
16/12/2021, 336, 20,334
17/12/2021, 289, 90,370
20/12/2021, 780, 59,234
21/12/2021, 779, 35,168
22/12/2021, 147, 21,146
23/12/2021, 330, 62,138
24/12/2021, 146, 10,569
27/12/2021, 239, 40,569
28/12/2021, 256, 39,667
29/12/2021, 249, 52,147
30/12/2021, 270, 96,448
31/12/2021, 260, 86,466
03/01/2022, 334, 02,688
04/01/2022, 366, 52,237
05/01/2022, 170, 86,349
06/01/2022, 135, 94,590
07/01/2022, 134, 82,589
10/01/2022, 446, 44,347
11/01/2022, 678, 18,288
12/01/2022, 190, 00,578
13/01/2022, 489, 15,249
14/01/2022, 120, 35,348
17/01/2022, 270, 94,167
18/01/2022, 367, 66,790
19/01/2022, 146, 18,279
20/01/2022, 789, 43,229
21/01/2022, 380, 18,116
24/01/2022, 378, 82,668
25/01/2022, 579, 16,349
26/01/2022, ***, **,***
27/01/2022, 245, 10,226
28/01/2022, 146, 17,458
31/01/2022, 580, 36,240
01/02/2022, 267, 50,136
02/02/2022, 355, 30,569
03/02/2022, 689, 37,700
04/02/2022, 566, 76,123
07/02/2022, 570, 24,158
08/02/2022, 237, 21,470
09/02/2022, 689, 38,170
10/02/2022, 570, 22,499
11/02/2022, 349, 68,369
14/02/2022, 258, 51,678
15/02/2022, 335, 10,136
16/02/2022, 168, 55,267
17/02/2022, 256, 30,370
18/02/2022, 247, 35,456
21/02/2022, 569, 00,127
22/02/2022, 445, 37,359
23/02/2022, 680, 47,368
24/02/2022, 179, 70,136
25/02/2022, 388, 95,799
28/02/2022, 116, 84,167
01/03/2022, 790, 69,180
02/03/2022, 259, 65,267
03/03/2022, 790, 67,557
04/03/2022, 780, 56,457
07/03/2022, 378, 88,350
08/03/2022, 590, 44,248
09/03/2022, 158, 48,477
10/03/2022, 166, 35,799
11/03/2022, 457, 64,167
14/03/2022, 338, 49,270
15/03/2022, 339, 59,478
16/03/2022, 688, 27,458
17/03/2022, 278, 72,246
18/03/2022, ***, **,***
21/03/2022, 567, 82,237
22/03/2022, 690, 59,289
23/03/2022, 480, 25,140
24/03/2022, 389, 06,259
25/03/2022, 240, 64,248
28/03/2022, 489, 19,234
29/03/2022, 156, 20,226
30/03/2022, 280, 07,160
31/03/2022, 400, 46,330
01/04/2022, 789, 42,200
04/04/2022, 780, 51,290
05/04/2022, 240, 67,160
06/04/2022, 226, 03,157
07/04/2022, 455, 43,238
08/04/2022, 225, 92,480
11/04/2022, 127, 03,670
12/04/2022, 150, 61,236
13/04/2022, 680, 46,240
14/04/2022, 148, 32,200
15/04/2022, 167, 47,890
18/04/2022, 188, 72,237
19/04/2022, 468, 84,167
20/04/2022, 133, 70,145
21/04/2022, 458, 70,460
22/04/2022, 134, 89,568
25/04/2022, 179, 78,990
26/04/2022, 190, 03,238
27/04/2022, 160, 75,258
28/04/2022, 245, 13,599
29/04/2022, 135, 96,150
02/05/2022, 568, 96,330
03/05/2022, 138, 22,390
04/05/2022, 280, 01,344
05/05/2022, 670, 37,890
06/05/2022, 227, 19,577
09/05/2022, 470, 12,246
10/05/2022, 334, 09,568
11/05/2022, 330, 60,280
12/05/2022, 130, 44,158
13/05/2022, 346, 32,688
16/05/2022, 359, 75,140
17/05/2022, 118, 07,340
18/05/2022, 377, 78,468
19/05/2022, 166, 33,229
20/05/2022, 235, 00,569
23/05/2022, 470, 13,689
24/05/2022, 290, 13,148
25/05/2022, 389, 02,156
26/05/2022, 670, 36,367
27/05/2022, 490, 30,127
30/05/2022, 470, 16,790
31/05/2022, 590, 45,267
01/06/2022, 358, 64,680
02/06/2022, 557, 72,778
03/06/2022, 480, 21,669
06/06/2022, 360, 99,559
07/06/2022, 345, 21,236
08/06/2022, 400, 46,880
09/06/2022, 247, 30,334
10/06/2022, 168, 57,377
13/06/2022, 460, 07,133
14/06/2022, 344, 15,140
15/06/2022, 128, 16,150
16/06/2022, 247, 33,580
17/06/2022, 448, 61,236
20/06/2020, 230, 53,346
21/06/2020, 158, 41,399
22/06/2020, 160, 70,677
23/06/2020, 568, 94,590
24/06/2020, 290, 14,220
27/06/2022, 255, 23,148
28/06/2022, 150, 68,279
29/06/2022, 227, 13,490
30/06/2022, 478, 91,560
01/07/2022, 278, 79,388
04/07/2022, 268, 66,349
05/07/2022, 445, 32,688
06/07/2022, 470, 16,349
07/07/2022, 790, 63,238
08/07/2022, 590, 45,140
11/07/2022, 160, 73,148
12/07/2022, 379, 91,245
13/07/2022, 570, 27,269
14/07/2022, 139, 36,178
15/07/2022, 389, 04,446
18/07/2022, 340, 71,588
19/07/2022, 246, 26,349
20/07/2022, 136, 04,239
21/07/2022, 237, 21,669
22/07/2022, 248, 49,559
25/07/2022, 577, 99,568
26/07/2022, 190, 05,249
27/07/2022, 367, 60,370
28/07/2022, 240, 69,180
29/07/2022, 179, 77,458
01/08/2022, 267, 57,700
02/08/2022, 126, 96,880
03/08/2022, 490, 38,170
04/08/2022, 136, 03,157
05/08/2022, 679, 20,460
08/08/2022, 177, 50,136
09/08/2022, 158, 42,138
10/08/2022, 257, 42,138
11/08/2022, 199, 98,369
12/08/2022, 660, 28,279
15/08/2022, ***, **,***
16/08/2022, 588, 12,589
17/08/2022, 135, 94,770
18/08/2022, 690, 51,344
19/08/2022, 179, 79,126
22/08/2022, 166, 33,120
23/08/2022, 568, 99,559
24/08/2022, 236, 19,199
25/08/2022, 133, 79,900
26/08/2022, 349, 69,559
29/08/2022, 358, 68,378
30/08/2022, 349, 67,179
31/08/2022, 247, 38,170
01/09/2022, 348, 50,127
02/09/2022, 366, 53,139
05/09/2022, 136, 01,146
06/09/2022, 359, 72,778
07/09/2022, 269, 74,257
08/09/2022, 249, 54,356
09/09/2022, 269, 70,118
12/09/2022, 337, 31,128
13/09/2022, 890, 72,147
14/09/2022, 689, 37,223
15/09/2022, 122, 58,459
16/09/2022, 357, 56,448
19/09/2022, 300, 35,258
20/09/2022, 349, 69,577
21/09/2022, 118, 04,338
22/09/2022, 239, 48,134
23/09/2022, 270, 94,590
26/09/2022, 579, 18,567
27/09/2022, 557, 74,356
28/09/2022, 880, 68,189
29/09/2022, 457, 61,470
30/09/2022, 370, 08,990
03/10/2022, 224, 84,257
04/10/2022, 299, 03,355
05/10/2022, 156, 24,130
06/10/2022, 124, 74,590
07/10/2022, 389, 06,268
10/10/2022, 490, 39,126
11/10/2022, 156, 27,115
12/10/2022, 480, 24,455
13/10/2022, 119, 18,567
14/10/2022, 150, 62,480
17/10/2022, 367, 66,123
18/10/2022, 127, 09,225
19/10/2022, 569, 07,368
20/10/2022, 567, 83,599
21/10/2022, 257, 42,147
24/10/2022, ***, **,***
25/10/2022, ***, **,***
26/10/2022, ***, **,***
27/10/2022, ***, **,***
28/10/2022, ***, **,***
31/10/2022, 234, 90,244
01/11/2022, 688, 20,136
02/11/2022, 288, 82,237
03/11/2022, 357, 53,779
04/11/2022, 267, 59,289
07/11/2022, 112, 46,556
08/11/2022, 380, 10,479
09/11/2022, 880, 63,256
10/11/2022, 890, 78,178
11/11/2022, 234, 90,460
14/11/2022, 127, 08,459
15/11/2022, 349, 60,244
16/11/2022, 237, 24,149
17/11/2022, 167, 40,235
18/11/2022, 670, 37,700
21/11/2022, 250, 71,380
22/11/2022, 400, 40,370
23/11/2022, 269, 71,579
24/11/2022, 338, 44,789
25/11/2022, 224, 81,399
28/11/2022, 679, 22,156
29/11/2022, 246, 25,348
30/11/2022, 469, 95,456
01/12/2022, 239, 41,560
02/12/2022, 167, 45,168
05/12/2022, 149, 46,790
06/12/2022, 288, 88,459
07/12/2022, 126, 93,779
08/12/2022, 557, 79,135
09/12/2022, 256, 35,168
12/12/2022, 145, 04,158
13/12/2022, 145, 04,248
14/12/2022, 490, 33,238
15/12/2022, 146, 10,389
16/12/2022, 400, 44,112
19/12/2022, 158, 43,256
20/12/2022, 239, 45,267
21/12/2022, 168, 52,390
22/12/2022, 470, 15,456
23/12/2022, 127, 01,588
26/12/2022, 448, 66,349
27/12/2022, 245, 18,224
28/12/2022, 557, 77,124
29/12/2022, 359, 79,667
30/12/2022, 299, 02,679
02/01/2023, 144, 93,238
03/01/2023, 239, 49,577
04/01/2023, 489, 15,258
05/01/2023, 457, 62,345
06/01/2023, 233, 88,134
09/01/2023, 890, 74,266
10/01/2023, 139, 31,146
11/01/2023, 258, 56,259
12/01/2023, 339, 53,490
13/01/2023, 490, 31,380
16/01/2023, 788, 31,489
17/01/2023, 249, 52,336
18/01/2023, 688, 24,590
19/01/2023, 367, 60,299
20/01/2023, 800, 84,257
23/01/2023, 245, 18,800
24/01/2023, 150, 64,680
25/01/2023, 367, 63,355
26/01/2023, ***, **,***
27/01/2023, 248, 40,370
30/01/2023, 137, 10,460
31/01/2023, 348, 53,300
01/02/2023, 125, 89,379
02/02/2023, 189, 85,140
03/02/2023, 113, 52,237
06/02/2023, 377, 76,367
07/02/2023, 270, 92,237
08/02/2023, 257, 48,990
09/02/2023, 345, 28,224
10/02/2023, 470, 19,478
13/02/2023, 245, 19,379
14/02/2023, 490, 36,448
15/02/2023, 234, 97,359
16/02/2023, 560, 12,345
17/02/2023, 229, 36,466
20/02/2023, 456, 57,160
21/02/2023, 449, 79,126
22/02/2023, 890, 76,790
23/02/2023, 126, 96,240
24/02/2023, 248, 47,160
27/02/2023, 278, 75,780
28/02/2023, 134, 84,248
01/03/2023, 590, 45,267
02/03/2023, 170, 88,170
03/03/2023, 680, 43,346
06/03/2023, 247, 32,390
07/03/2023, 189, 88,233
08/03/2023, ***, **,***
09/03/2023, 140, 51,579
10/03/2023, 268, 65,339
13/03/2023, 369, 89,225
14/03/2023, 234, 92,679
15/03/2023, 249, 58,134
16/03/2023, 168, 57,359
17/03/2023, 399, 13,337
20/03/2023, 157, 32,110
21/03/2023, 179, 71,236
22/03/2023, 134, 88,125
23/03/2023, 458, 76,457
24/03/2023, 369, 81,128
27/03/2023, 680, 44,699
28/03/2023, 458, 71,678
29/03/2023, 114, 60,127
